nombre,ciudad,provincia,telefono,email,instagram,web,fuente,lat,lon,fecha
Chic Peluquería y Estética,Mieres,Asturias / Asturies,,,,,osm,43.2493615,-5.7732158,2026-05-18
Charo Álvarez,Mieres,Asturias / Asturies,,,,,osm,43.2502658,-5.7784847,2026-05-18
JP Chimeneón,Córdoba,Andalucía,,,,,osm,37.8927311,-4.7756113,2026-05-18
Mery,Cartagena,Murcia,,,,,osm,37.6079081,-0.9904307,2026-05-18
Loreia,Donostia / San Sebastián,Euskadi,,,,,osm,43.3102701,-1.9668068,2026-05-18
Lissa,Cuenca,Castilla-La Mancha,,,,,osm,40.0738262,-2.13659,2026-05-18
NouEstil,Pego,Comunitat Valenciana,+34965583111,,,,osm,38.7795587,-0.0630802,2026-05-18
Peluquería Enrique Martínez,Mieres del Camín,Asturias / Asturies,,,,,osm,43.2465489,-5.7747822,2026-05-18
Peluquería de caballeros Real,Granada,Granada,+34631693167,,,,osm,37.1876866,-3.5999687,2026-05-18
Lorena Tejado,Andoain,Euskadi,+34943101982,,,,osm,43.2201276,-2.0225679,2026-05-18
Maeso,Cuenca,Castilla-La Mancha,,,,,osm,40.067228,-2.134698,2026-05-18
Peluqueria Alqvimia,Granollers,Catalunya,,,,,osm,41.5510169,2.2871196,2026-05-18
Berca,Córdoba,Andalucía,,,,,osm,37.8954734,-4.7732948,2026-05-18
Laura Collado,Córdoba,Andalucía,,,,,osm,37.8943654,-4.7749907,2026-05-18
JP Cuts,Córdoba,Andalucía,,,,,osm,37.8951204,-4.7714771,2026-05-18
Peluquería Loli Goñi,Pamplona / Iruña,Navarra,,,,,osm,42.804746,-1.673848,2026-05-18
Peluquería Barbería Karaouni,Pamplona / Iruña,Navarra,,,,,osm,42.8048282,-1.674836,2026-05-18
Salón Sinuan Art Hair,Villena,Comunitat Valenciana,+34965802554,,,https://sinuanvillena.com/,osm,38.6339612,-0.8648347,2026-05-18
Perruqueria Pere Saiz,Organyà,Catalunya,,,,,osm,42.2110468,1.3277226,2026-05-18
Carme,Organyà,Catalunya,,,,,osm,42.2102395,1.3264098,2026-05-18
The Lords Barber,Cartagena,Murcia,,,,,osm,37.605164,-0.9872211,2026-05-18
Perruqueria Cristina Rojas,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3465398,2.0280226,2026-05-18
CBR,Miraflores de la Sierra,Madrid,,,,,osm,40.7543367,-3.7870511,2026-05-18
Laura Pavón,Oviedo,Asturias / Asturies,,,,,osm,43.3709385,-5.8541582,2026-05-18
José M. Alba,Oviedo,Asturias / Asturies,,,,,osm,43.3710706,-5.8550139,2026-05-18
Estudio de barbería Chema Argibay,Pontevedra,Galicia,+34672763027,,,,osm,42.4274056,-8.6412277,2026-05-18
Úrsula y Vicen,Mieres,Asturias / Asturies,,,,,osm,43.2513262,-5.7733775,2026-05-18
Eduard,Barcelona,Catalunya,,,,,osm,41.3818272,2.1497218,2026-05-18
Zaira Alves,Barcelona,Catalunya,,,,,osm,41.3816954,2.149901,2026-05-18
Estilistas Silvia Poza,Mieres del Camín,Asturias / Asturies,,,,,osm,43.2491337,-5.7740918,2026-05-18
Mayca Yáñez,Santiago de Compostela,Galicia,,,,,osm,42.8725065,-8.5511885,2026-05-18
Barbería Ze,Santiago de Compostela,Galicia,,,,,osm,42.8721728,-8.5515058,2026-05-18
Barbería Perfil,Santiago de Compostela,Galicia,,,,,osm,42.8732735,-8.5515172,2026-05-18
On Hair Estilistas,Santiago de Compostela,Galicia,,,,,osm,42.8735166,-8.5517008,2026-05-18
Peluquería y Estética la Pelu,Andoain,Euskadi,,,,,osm,43.2209027,-2.0206712,2026-05-18
Estilisme Casado,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3465375,2.0253476,2026-05-18
Aire's,Madrid,Madrid,,,,,osm,40.4297026,-3.7085593,2026-05-18
TaiYangFeng,Madrid,Madrid,,,,,osm,40.4219721,-3.7102438,2026-05-18
Peluqueros Shanghai China,Madrid,Madrid,,,,,osm,40.4209702,-3.7096655,2026-05-18
Peluquero a tu Medida,La Oliva,Canarias,,,,,osm,28.7384445,-13.868526,2026-05-18
Isidoro Peluqueros,Mieres del Camín,Asturias / Asturies,,,,,osm,43.2511614,-5.7750304,2026-05-18
SeyLí,Granada,Andalucía,,,,,osm,37.1999226,-3.6162594,2026-05-18
J.J. Barber Shop,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3496625,2.0272685,2026-05-18
AMG Piojillos,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3495997,2.02729,2026-05-18
Entre2 B&S,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3473834,2.0268798,2026-05-18
Hair Salon Alba,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3474978,2.0275672,2026-05-18
Oliva Peluqueros,A Fonsagrada,Galicia,+34982340340,,,,osm,43.126113,-7.0679706,2026-05-18
Peluquería Conchi Antón,Alicante,Alicante,,,,,osm,38.3460637,-0.5082093,2026-05-18
Peluqueria caballeros Héctor,Ribadesella/Ribeseya,Asturias / Asturies,,,,,osm,43.4626829,-5.0572892,2026-05-18
Barber Shop Five Stars,Madrid,Madrid,,,,https://www.mercadodonacarlota.es/puesto/barber-shop-five-stars/,osm,40.4031577,-3.6613224,2026-05-18
Pels A Punt,Barcelona,Catalunya,,,,,osm,41.4054473,2.203276,2026-05-18
Feroz,Barcelona,Catalunya,,,,,osm,41.4054712,2.2046246,2026-05-18
Sou Barber,Barcelona,Catalunya,,,,,osm,41.4054085,2.2047029,2026-05-18
Solveig Estilistes,Barcelona,Catalunya,,,,,osm,41.4044047,2.2060658,2026-05-18
Roser Font,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3508651,2.0277822,2026-05-18
Tannara Perruquers,Sant Boi de Llobregat,Catalunya,,,,,osm,41.349274,2.028048,2026-05-18
Peluquería Carlos Asensio Armero,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3487275,2.0279031,2026-05-18
Edel y Toñy,Barcelona,Catalunya,,,,,osm,41.4095911,2.1514043,2026-05-18
Ali Peluqueira,Barcelona,Catalunya,,,,,osm,41.4043892,2.2038147,2026-05-18
Colors,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3477595,2.0286933,2026-05-18
Valenzuela & Pelegrín,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3469826,2.0286747,2026-05-18
García Hair Concept,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3471405,2.0282868,2026-05-18
Essence Barber,Aspe,Comunitat Valenciana,,,,,osm,38.3477122,-0.7622934,2026-05-18
Alonso Riera,Mieres,Asturias / Asturies,,,,,osm,43.2526622,-5.7745105,2026-05-18
Peluquería Jennifer Villegas,Albuñol,Andalucía,+34690961628,,,,osm,36.7486604,-3.1724391,2026-05-18
N13 Barbershop,Sant Boi de Llobregat,Catalunya,,,,,osm,41.345965,2.0286766,2026-05-18
Boston,Eibar,Euskadi,,,,,osm,43.1850232,-2.468607,2026-05-18
Peluquería Low Cost,Lleida,Catalunya,+34973046312,,,,osm,41.622902,0.6226418,2026-05-18
La Niña De Los Peines,Buitrago del Lozoya,Madrid,,,,,osm,40.9939851,-3.6364063,2026-05-18
Lady Cut Barber,Murcia,Murcia,+34968293645,,,https://ladycutbarber.com/,osm,37.9943288,-1.1389562,2026-05-18
Easy Barber Shop,Arrecife,Canarias,,,,,osm,28.961299,-13.5494736,2026-05-18
Christians,Arrecife,Canarias,,,,,osm,28.9629623,-13.544647,2026-05-18
Leo Barber – Craft Private Hair Room,Adeje,Canarias,,,,https://dikidi.net/1320702,osm,28.053642,-16.7087865,2026-05-18
Raquel Collado Peluquería,Xirivella,Comunitat Valenciana,+34963595295,,,,osm,39.4661687,-0.4315908,2026-05-18
Golden Fingers Barber Shop & Tatoo,Xirivella,Comunitat Valenciana,+34961182836,,,,osm,39.4661355,-0.4309515,2026-05-18
Blessed Barber Studio,Xirivella,Comunitat Valenciana,+34622779144,,,,osm,39.465301,-0.4307894,2026-05-18
Barber Rincon,Vitoria-Gasteiz,Euskadi,,,,,osm,42.846518,-2.6799657,2026-05-18
Peluquería y Estética Latina,Xirivella,Comunitat Valenciana,+34662421718,,,,osm,39.4658753,-0.4302233,2026-05-18
Kibele,Lleida,Catalunya,,,,,osm,41.6122704,0.6196802,2026-05-18
Beth's,Lleida,Catalunya,,,,,osm,41.6129951,0.6240114,2026-05-18
Barbería Latina,Xirivella,Comunitat Valenciana,,,,,osm,39.466031,-0.4298357,2026-05-18
Peluquería barbería Inghel,Madrid,Madrid,,,,,osm,40.4238862,-3.5670245,2026-05-18
Isabel Muñoz,Lleida,Catalunya,,,,,osm,41.6202257,0.6239028,2026-05-18
Joy to be real,Lleida,Catalunya,,,,,osm,41.6178817,0.6207654,2026-05-18
f.maza,Lleida,Catalunya,,,,,osm,41.61765,0.6202345,2026-05-18
Miguel Ángel & Cristian Peluqueros Unisex,Sagunt / Sagunto,Comunitat Valenciana,+34960805189,,,https://booksy.com/es-es/dl/show-business/86478,osm,39.6616713,-0.2272385,2026-05-18
Fontova Barber Shop,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3506199,2.0318986,2026-05-18
Arienes Peluqueria,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3508524,2.0316124,2026-05-18
Euforia,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3515513,2.031165,2026-05-18
Hair.Studio Peluqueros,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3513772,2.0304584,2026-05-18
Sunny Barber Shop,Barcelona,Catalunya,+34930112416,,,,osm,41.4497734,2.2335744,2026-05-18
Ruth Pons,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3501511,2.0295543,2026-05-18
Cartagi,Madrid,Madrid,,,,,osm,40.3972525,-3.7049681,2026-05-18
Perruqueria Sara,Barcelona,Catalunya,+34689824033,,sara.peluqueriayestetica,,osm,41.4496274,2.2337387,2026-05-18
Bilboclippers Barber Shop,Adra,Andalucía,,,,,osm,36.7480341,-3.0235977,2026-05-18
El Rosario,Miraflores de la Sierra,Madrid,,,,,osm,40.8135917,-3.7670312,2026-05-18
Peluquería Estrella,Xirivella,Comunitat Valenciana,+34695581932,,,,osm,39.4668087,-0.4299119,2026-05-18
La Barbería De David,Miraflores de la Sierra,Madrid,,,,,osm,40.8133379,-3.7661828,2026-05-18
Ali,Tarragona,Catalunya,,,,,osm,41.122245,1.2437982,2026-05-18
Teresa,Tarragona,Catalunya,,,,,osm,41.1222951,1.2437799,2026-05-18
Metro Barber Shop,Oviedo,Asturias / Asturies,,,,,osm,43.3629123,-5.8557898,2026-05-18
Lucena Barbershop,Benalmádena,Andalucía,+34644386374,,,https://lucenabarbershop.pedircita.online/,osm,36.5963386,-4.526222,2026-05-18
Danielo's Barbers,A Coruña,Galicia,+34604083381,,,https://booksy.com/es-es/106218_danielos_barberia_60813_a-coruna,osm,43.3672075,-8.4217427,2026-05-18
Lara Ruiz,Lleida,Catalunya,,,,,osm,41.6186102,0.6170567,2026-05-18
Maison Pietro,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3506513,2.0330347,2026-05-18
Manuel Úbeda,Jaén,Andalucía,,,,,osm,37.768125,-3.7868522,2026-05-18
Luan Peluqueros,València,Comunitat Valenciana,,,,,osm,39.4727872,-0.4141061,2026-05-18
Perruqueria Aikaru,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3503163,2.0350883,2026-05-18
Brok Barber Zone,Xirivella,Comunitat Valenciana,+34961084535,,,,osm,39.4650002,-0.4320374,2026-05-18
Fashion Fina,Adra,Andalucía,+34643583611,,,,osm,36.7485106,-3.0167246,2026-05-18
Gala Peluquería,Xirivella,Comunitat Valenciana,,,,,osm,39.4656552,-0.4296804,2026-05-18
Peluquería Guiance,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3487258,2.0297735,2026-05-18
Peluquería Salón 26,Adra,Andalucía,+34624672951,,,,osm,36.7485508,-3.0163017,2026-05-18
Peluquería María del Mar,Adra,Andalucía,,,,,osm,36.7489297,-3.0163566,2026-05-18
Barber Shop The Friends,Adra,Andalucía,+34641533845,,,,osm,36.7489077,-3.015079,2026-05-18
Alina Nails Art,Adra,Andalucía,+34604816404,,,,osm,36.7494883,-3.0121045,2026-05-18
Pelux,Montcada i Reixac,Catalunya,,,,,osm,41.4671889,2.249249,2026-05-18
Crikas,Santiago de Compostela,Galicia,,,,,osm,42.8809904,-8.5380939,2026-05-18
Barbería de la Hoz,Motril,Andalucía,+34601120445,,,,osm,36.7465867,-3.5131355,2026-05-18
Peluquería La Despeiná,Motril,Andalucía,+34671131147,,,,osm,36.7468949,-3.5142365,2026-05-18
L'Homme Barber Shop,Xirivella,Comunitat Valenciana,,,,,osm,39.4668543,-0.4292008,2026-05-18
Equipo Estilistes,València,Comunitat Valenciana,,,,,osm,39.4693487,-0.3947093,2026-05-18
Karmen,Madrid,Madrid,,,,,osm,40.4038143,-3.6801921,2026-05-18
Peluquería Nenos,Oviedo,Asturias / Asturies,+34984186494,,,,osm,43.3634396,-5.8523925,2026-05-18
Rost Frontado,Madrid,Madrid,,,,,osm,40.3954697,-3.6970824,2026-05-18
Perruqueria Unisex Marianao,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3482544,2.0289833,2026-05-18
Alco's,Madrid,Madrid,,,,,osm,40.3760971,-3.7756762,2026-05-18
Peluquería A New Look,Bembibre,Castilla y León,,,,,osm,42.616184,-6.4183722,2026-05-18
Salmerón Peluqueros,Bembibre,Castilla y León,,,,,osm,42.6147419,-6.4171329,2026-05-18
Peluquería Maga,Bembibre,Castilla y León,,,,,osm,42.6135836,-6.4191854,2026-05-18
Peluquería Catalunya 2,Sant Boi de Llobregat,Catalunya,,,,,osm,41.348645,2.0309656,2026-05-18
Carulla,Mollerussa,Catalunya,,,,,osm,41.6282934,0.8907864,2026-05-18
Barbería Crooner,Oviedo,Asturias / Asturies,,,,,osm,43.362042,-5.8607687,2026-05-18
Símon,Málaga,Andalucía,,,,,osm,36.7115607,-4.4314486,2026-05-18
Pelucas Matellanes,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3468641,2.0299038,2026-05-18
Laura Stil,Lleida,Catalunya,,,,,osm,41.6182866,0.6146934,2026-05-18
Et Pentinem,Lleida,Catalunya,,,,,osm,41.6182117,0.6151144,2026-05-18
Barbershop Ultra Instinct,València,Comunitat Valenciana,,,,,osm,39.4729359,-0.415332,2026-05-18
Kiros,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3459431,2.0306628,2026-05-18
Mind,Las Palmas de Gran Canaria,Canarias,+34828940664,,@_._mindbarber_._,,osm,28.1018345,-15.4541341,2026-05-18
Peluquería Stylo,Albuñol,Andalucía,+34654776103,,,,osm,36.7908248,-3.2004745,2026-05-18
Peluquería Manolo,Albuñol,Andalucía,+34958826898,,,,osm,36.7910246,-3.2044109,2026-05-18
Peluquería Jesús Ogalla,Albuñol,Andalucía,+34676107735,,,,osm,36.7913699,-3.2031988,2026-05-18
La peluquería de Merca,Madrid,Madrid,,,,,osm,40.3618054,-3.6629763,2026-05-18
Belén Costa Lago,Arroyo de la Miel-Benalmádena Costa,Andalucía,,,,,osm,36.6339043,-4.4915454,2026-05-18
Rita,Santiago de Compostela,Galicia,,,,,osm,42.8934151,-8.5100961,2026-05-18
Flow Cocolo barbershop,Madrid,Madrid,,,,,osm,40.4251604,-3.564529,2026-05-18
Barber shop Estambul,Madrid,Madrid,,,,,osm,40.4250495,-3.5689108,2026-05-18
Yacine,Lleida,Catalunya,,,,,osm,41.6146328,0.6238255,2026-05-18
Nikol beauty salon,Madrid,Madrid,,,,,osm,40.4239034,-3.566678,2026-05-18
Peluqueria Wilsonvarela,Yaiza,Canarias,,,,,osm,28.8630108,-13.8310526,2026-05-18
D-Tall,Tarragona,Catalunya,,,,,osm,41.1184007,1.2518202,2026-05-18
Peluquería Nela,Santa Cruz de Tenerife,Canarias,,,,,osm,28.5227941,-16.3372419,2026-05-18
Faith,Colmenar de Oreja,Madrid,,,,,osm,40.1392811,-3.4204709,2026-05-18
La Vieja Habana,Camargo,Cantabria,+34674008622,,,https://barberialaviejahabana.com,osm,43.4187608,-3.8444837,2026-05-18
Kur2 Barbershop,Donostia / San Sebastián,Euskadi,+34943031589,info@kur2barbershop.com,,https://kur2barbershop.es,osm,43.3220758,-1.9774766,2026-05-18
Farrebarber,les Borges Blanques,Catalunya,,,,,osm,41.5200226,0.8710395,2026-05-18
Herculano,Barcelona,Catalunya,,,,,osm,41.3745688,2.1667825,2026-05-18
La leyenda,Getafe,Madrid,,,,,osm,40.3180337,-3.7026738,2026-05-18
Los Ángeles Barber Shop,Sevilla,Andalucía,,,,,osm,37.3337443,-5.9696685,2026-05-18
Barberia Beni,Barcelona,Catalunya,+34934205942,,,,osm,41.4188903,2.15737,2026-05-18
Ebrali estilistas,Adra,Andalucía,,,,,osm,36.7481099,-3.0133197,2026-05-18
Barberia La Isla,Inca,Illes Balears,,,,,osm,39.7199452,2.9111047,2026-05-18
Nerina Gastón,Madrid,Madrid,,,,,osm,40.4138482,-3.6986538,2026-05-18
SHairCompany Bahía Real,Camargo,Cantabria,,,,,osm,43.4246047,-3.8388065,2026-05-18
Dr. Fade Barbería Maliaño,Camargo,Cantabria,+34942402169,,,,osm,43.4175683,-3.8443572,2026-05-18
Perruqueria Unisex Iris,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3482745,2.0324783,2026-05-18
Barberia Morchi,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3482439,2.0322442,2026-05-18
The Joker,Las Palmas de Gran Canaria,Canarias,,,,,osm,28.1441601,-15.4310398,2026-05-18
I.C.O.N.,Las Palmas de Gran Canaria,Canarias,,,,,osm,28.1435691,-15.4311858,2026-05-18
Sublime Barber,Las Palmas de Gran Canaria,Canarias,,,,,osm,28.1427472,-15.4315699,2026-05-18
ACR,Las Palmas de Gran Canaria,Canarias,,,,,osm,28.1434614,-15.4307923,2026-05-18
Sandra Santos,Guadarrama,Madrid,,,,,osm,40.6728132,-4.0900671,2026-05-18
GH Peluqueros,Guadarrama,Madrid,,,,,osm,40.6729786,-4.0903075,2026-05-18
SDB Estilistas,Guadarrama,Madrid,,,,,osm,40.6739163,-4.0888442,2026-05-18
Aravan,Guadarrama,Madrid,,,,,osm,40.6738778,-4.0890056,2026-05-18
LaPara BarberShow,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3480641,2.0316677,2026-05-18
Chari Pozo,Sant Boi de Llobregat,Catalunya,,,,,osm,41.347356,2.0314253,2026-05-18
Barbería Amin VIP,Lleida,Catalunya,,,,,osm,41.6178162,0.6201591,2026-05-18
Gaby & Lorena estilistas,Madrid,Madrid,,,,,osm,40.4192074,-3.5700978,2026-05-18
Ibra,O Milladoiro,Galicia,,,,,osm,42.8449826,-8.5765069,2026-05-18
García Barbers,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3475937,2.0331826,2026-05-18
Edu,Las Palmas de Gran Canaria,Canarias,,,,,osm,28.1416408,-15.4316286,2026-05-18
hello,Las Palmas de Gran Canaria,Canarias,,,,,osm,28.1420466,-15.4324252,2026-05-18
Perruqueria Merche,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3477498,2.0342904,2026-05-18
Chilao,Adra,Andalucía,+34950604493,,,,osm,36.7474598,-3.0148895,2026-05-18
Imagen men peluqueros,Madrid,Madrid,,,,,osm,40.4255627,-3.5691399,2026-05-18
Peluquería Triana,Corrales,Andalucía,,,,,osm,37.2732933,-6.9921261,2026-05-18
Perruqueria Unisex Latina,Barcelona,Catalunya,,,,,osm,41.3732807,2.1665383,2026-05-18
Fely peluqueros,Camargo,Cantabria,+34942251269,,,,osm,43.4169532,-3.8451366,2026-05-18
Saad Barbers,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3472663,2.0316494,2026-05-18
Peluquería Mare Nostrum,Sagunt / Sagunto,Comunitat Valenciana,,,,,osm,39.6623888,-0.214919,2026-05-18
Alta Gama,Jerez de la Frontera,Andalucía,,,,,osm,36.6811601,-6.1247404,2026-05-18
D'Number One Perruqueria Leo,Barcelona,Catalunya,,,,,osm,41.3740029,2.1669988,2026-05-18
Imagen Perruqueria,Barcelona,Catalunya,,,,,osm,41.3731818,2.1664716,2026-05-18
Peluquería José,Las Palmas de Gran Canaria,Canarias,,,,,osm,28.1492931,-15.4303709,2026-05-18
Elegancia,Sevilla,Andalucía,,,,,osm,37.3589351,-6.0349375,2026-05-18
Diamond Hair,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3477513,2.0351571,2026-05-18
Yasir Peluquero,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3477449,2.0353641,2026-05-18
Peluquería Curly Ikigai,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3471392,2.0364716,2026-05-18
Marga Roy,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3477344,2.0361567,2026-05-18
Andora Perruqueria,les Avellanes i Santa Linya,Catalunya,,,,,osm,41.9088456,0.7624841,2026-05-18
Hathor,Barcelona,Catalunya,,,,,osm,41.3748095,2.1573006,2026-05-18
111 Barbershop,Barcelona,Catalunya,,,,,osm,41.3763034,2.1574549,2026-05-18
Tang,Barcelona,Catalunya,,,,,osm,41.3751843,2.1574751,2026-05-18
Salón Eleven,Barcelona,Catalunya,,,,,osm,41.3756922,2.1578803,2026-05-18
The Rocka Barbershop,Camargo,Cantabria,+34685823822,,,https://yeasyapp.com/#/commerce/d6b40095-6b36-4720-aa4c-b6dc2f66a661,osm,43.4187426,-3.8447681,2026-05-18
Valmara,Llangréu / Langreo,Asturias / Asturies,,,,,osm,43.3107128,-5.6937494,2026-05-18
Making Off,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3469327,2.0352676,2026-05-18
MH Design,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3461703,2.0351999,2026-05-18
Peina2,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3460464,2.0337677,2026-05-18
Coral Estilista,Tarragona,Catalunya,,,,,osm,41.1144733,1.2422786,2026-05-18
Rebeca Peluqueros,Camargo,Cantabria,+34942763601,,,http://www.rebecapeluqueros.com/,osm,43.4198034,-3.8467172,2026-05-18
Amin VIP,Lleida,Catalunya,,,,,osm,41.6218066,0.6226782,2026-05-18
Graciela Torga,Gijón / Xixón,Asturias / Asturies,,,,,osm,43.526253,-5.6836968,2026-05-18
Bon Aire,Lleida,Catalunya,,,,,osm,41.6199074,0.6238038,2026-05-18
Peluquería Sencillo,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3459878,2.0344732,2026-05-18
Peluquería Isabel Rico,Bélmez de la Moraleda,Andalucía,,,,,osm,37.7248344,-3.383143,2026-05-18
Will Hair Saloon,Pamplona / Iruña,Navarra,,,,,osm,42.8160058,-1.6477236,2026-05-18
Ellas Ellos,Oviedo,Asturias / Asturies,,,,,osm,43.3637208,-5.8623748,2026-05-18
Miriamfeito,Cudillero,Asturias / Asturies,,,,,osm,43.5739535,-6.2389652,2026-05-18
Peluquería Ali,Pamplona / Iruña,Navarra,,,,,osm,42.8057917,-1.6440927,2026-05-18
Lolini Peluquería De Caballeros,Cazalla de la Sierra,Andalucía,,,,,osm,37.9325247,-5.7594664,2026-05-18
Susana Pipo,Ponferrada,Castilla y León,+34987088168,,,https://www.susanapipo.com/,osm,42.5500648,-6.5978176,2026-05-18
De Luxe Rocío,Sant Boi de Llobregat,Catalunya,,,,,osm,41.3563959,2.0315686,2026-05-18
Yolanda Rodriguez,Valdés,Asturias / Asturies,,,,,osm,43.544505,-6.5347092,2026-05-18
Peluquería Campos,Santiago de Compostela,Galicia,,,,,osm,42.8748188,-8.5514912,2026-05-18
Recién pein@,València,Comunitat Valenciana,+34622712994,,,,osm,39.4747674,-0.3529365,2026-05-18
Barón Black Barbería,València,Comunitat Valenciana,,,,,osm,39.4744328,-0.3530907,2026-05-18
Perruqueria Mª Dolors,Penelles,Catalunya,,,,,osm,41.7587991,0.9641619,2026-05-18
Daniela,Avilés,Asturias / Asturies,,,,,osm,43.5472481,-5.9195354,2026-05-18
6Treinta Barbershop,Madrid,Madrid,,,,https://6treinta.com,osm,40.494313,-3.6081016,2026-05-18
Montagut,Lleida,Catalunya,,,,,osm,41.6204093,0.6283027,2026-05-18
MimaT,Mora de Rubielos,Aragón,,,,,osm,40.249988,-0.7532515,2026-05-18
Marnury Estilistas,Camargo,Cantabria,+34613082297,,@marnuryestilistas,,osm,43.4167702,-3.8424959,2026-05-18
AVIS CLUB,Camargo,Cantabria,+34695991067,,,,osm,43.4161518,-3.8429332,2026-05-18
Pepi y Emilio,Madrid,Madrid,,,,,osm,40.4255423,-3.5651999,2026-05-18
El Marco Blanco,Donostia / San Sebastián,Euskadi,,,elmarcoblancopeluqueria,https://www.elmarcoblanco.com/,osm,43.3155509,-1.9810275,2026-05-18
Chelo,Mora de Rubielos,Aragón,,,,,osm,40.251094,-0.7534043,2026-05-18
Magia,Donostia / San Sebastián,Euskadi,,,,,osm,43.3162983,-1.9829228,2026-05-18
Boho,Donostia / San Sebastián,Euskadi,,,,,osm,43.3170536,-1.9833066,2026-05-18
Peluquería Marta Bravo,Camargo,Cantabria,+34942073434,,,,osm,43.4204847,-3.8458688,2026-05-18
Maiz,Donostia / San Sebastián,Euskadi,,,,https://www.peluqueriamaiz.com/,osm,43.317992,-1.9839631,2026-05-18
Heme,Donostia / San Sebastián,Euskadi,,,,,osm,43.3165861,-1.9800049,2026-05-18
Alaitz Cascante,Donostia / San Sebastián,Euskadi,+34943265045,,,,osm,43.3163184,-1.9802427,2026-05-18
Peluquería Rosa Muñoz,Camargo,Cantabria,+34942786875,,,,osm,43.4158132,-3.8446282,2026-05-18
German,Tolosa,Euskadi,,,,,osm,43.1318042,-2.0777465,2026-05-18
Arriaga,Tolosa,Euskadi,,,,,osm,43.134488,-2.0769885,2026-05-18
Maite Alaminos,Motril,Andalucía,+34958607604,,,,osm,36.7532463,-3.5197253,2026-05-18
QS Stylists,Donostia / San Sebastián,Euskadi,+34943426114,,,https://qs-stylists.es/,osm,43.3199418,-1.9800107,2026-05-18
Smith Barbershop,Arroyo de la Miel-Benalmádena Costa,Andalucía,,,,,osm,36.5917321,-4.5355306,2026-05-18
Barbería Ultreia,Santiago de Compostela,Galicia,,,,,osm,42.8825063,-8.5422917,2026-05-18
Melani Perruqueria Unisex,Barcelona,Catalunya,,,,,osm,41.3873332,2.1135861,2026-05-18
Peluquería SD,Écija,Andalucía,,,,,osm,37.5338407,-5.0776948,2026-05-18
Dianoa,Burgos,Castilla y León,,,,,osm,42.343734,-3.7125193,2026-05-18
Barberia Titanic - Hombres,València,Comunitat Valenciana,,,,,osm,39.4718457,-0.3800338,2026-05-18
casTanY,València,Comunitat Valenciana,,,,,osm,39.4633021,-0.3491205,2026-05-18
